"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"ice_hockey-3058","noun","ice hockey","ice hockey",,"NounPPFrame","range","domain","1","dbo:foundingYear","dbo:Organisation","xsd:gYear","0.923388102121399","dbo:foundingYear","2-gram"
"Football-3059","noun","Football","Football",,"NounPPFrame","range","domain","1","dbo:foundingYear","dbo:Organisation","xsd:gYear","0.922478074717345","dbo:foundingYear","1-gram"
"basketball-3060","noun","basketball","basketball",,"NounPPFrame","range","domain","1","dbo:foundingYear","dbo:Organisation","xsd:gYear","0.918915253316304","dbo:foundingYear","1-gram"
"Premier_of_South_Australia-3208","noun","Premier of South Australia","Premier of South Australia",,"NounPPFrame","range","domain","1","dbo:governor","dbo:Person","dbo:Person","0.722315118514615","dbo:governor","4-gram"
"Australia-3209","noun","Australia","Australia",,"NounPPFrame","range","domain","1","dbo:governor","dbo:Person","dbo:Person","0.622375914264142","dbo:governor","1-gram"
"South_Australian-3210","noun","South Australian","South Australian",,"NounPPFrame","range","domain","1","dbo:governor","dbo:Person","dbo:Person","0.556038437485533","dbo:governor","2-gram"
"Australia_from-3211","noun","Australia from","Australia from",,"NounPPFrame","range","domain","1","dbo:governor","dbo:Person","dbo:Person","0.510753918455249","dbo:governor","2-gram"
"Lieutenant_Governor-3213","noun","Lieutenant Governor","Lieutenant Governor",,"NounPPFrame","range","domain","1","dbo:governor","dbo:Person","dbo:Person","0.493077372992185","dbo:governor","2-gram"
"of_South-3214","noun","of South","of South",,"NounPPFrame","range","domain","1","dbo:governor","dbo:Person","dbo:Person","0.490716492065718","dbo:governor","2-gram"
"Lieutenant-3215","noun","Lieutenant","Lieutenant",,"NounPPFrame","range","domain","1","dbo:governor","dbo:Person","dbo:Person","0.473425218717517","dbo:governor","1-gram"
"South_Australia_from-3216","noun","South Australia from","South Australia from",,"NounPPFrame","range","domain","1","dbo:governor","dbo:Person","dbo:Person","0.466252404120157","dbo:governor","3-gram"
"Lieutenant_Governor_of-3217","noun","Lieutenant Governor of","Lieutenant Governor of",,"NounPPFrame","range","domain","1","dbo:governor","dbo:Person","dbo:Person","0.457744187853376","dbo:governor","3-gram"
"Premier_of-3218","noun","Premier of","Premier of",,"NounPPFrame","range","domain","1","dbo:governor","dbo:Person","dbo:Person","0.412837477233712","dbo:governor","2-gram"
"football-3262","noun","football","football",,"NounPPFrame","range","domain","1","dbo:ground","dbo:SportsClub","dbo:Stadium","0.499505544839143","dbo:ground","onegram"
"club-3263","noun","club","club",,"NounPPFrame","range","domain","1","dbo:ground","dbo:SportsClub","dbo:Stadium","0.486328190347165","dbo:ground","onegram"
"football_club-3264","noun","football club","football club",,"NounPPFrame","range","domain","1","dbo:ground","dbo:SportsClub","dbo:Stadium","0.449826600624914","dbo:ground","twogram"
"season-3267","noun","season","season",,"NounPPFrame","range","domain","1","dbo:ground","dbo:SportsClub","dbo:Stadium","0.836732168396248","dbo:ground","1-gram"
"club-3268","noun","club","club",,"NounPPFrame","range","domain","1","dbo:ground","dbo:SportsClub","dbo:Stadium","0.815111872907966","dbo:ground","1-gram"
"football-3269","noun","football","football",,"NounPPFrame","range","domain","1","dbo:ground","dbo:SportsClub","dbo:Stadium","0.814306118627646","dbo:ground","1-gram"
"football_club-3270","noun","football club","football club",,"NounPPFrame","range","domain","1","dbo:ground","dbo:SportsClub","dbo:Stadium","0.747812921601202","dbo:ground","2-gram"
"League-3273","noun","League","League",,"NounPPFrame","range","domain","1","dbo:ground","dbo:SportsClub","dbo:Stadium","0.629296857496978","dbo:ground","1-gram"
"club_based-3274","noun","club based","club based",,"NounPPFrame","range","domain","1","dbo:ground","dbo:SportsClub","dbo:Stadium","0.621793694701756","dbo:ground","2-gram"
"club_based_in-3275","noun","club based in","club based in",,"NounPPFrame","range","domain","1","dbo:ground","dbo:SportsClub","dbo:Stadium","0.617818817539785","dbo:ground","3-gram"
"cricket-3276","noun","cricket","cricket",,"NounPPFrame","range","domain","1","dbo:ground","dbo:SportsClub","dbo:Stadium","0.61523945830574","dbo:ground","1-gram"
"season_in-3277","noun","season in","season in",,"NounPPFrame","range","domain","1","dbo:ground","dbo:SportsClub","dbo:Stadium","0.60787972937572","dbo:ground","2-gram"
"American-3278","noun","American","American",,"NounPPFrame","range","domain","1","dbo:growingGrape","dbo:WineRegion","dbo:Grape","0.705537736611939","dbo:growingGrape","1-gram"
"Area-3280","noun","Area","Area",,"NounPPFrame","range","domain","1","dbo:growingGrape","dbo:WineRegion","dbo:Grape","0.654746647136444","dbo:growingGrape","1-gram"
"American_Viticultural_Area-3281","noun","American Viticultural Area","American Viticultural Area",,"NounPPFrame","range","domain","1","dbo:growingGrape","dbo:WineRegion","dbo:Grape","0.650818303876247","dbo:growingGrape","3-gram"
"AVA-3282","noun","AVA","AVA",,"NounPPFrame","range","domain","1","dbo:growingGrape","dbo:WineRegion","dbo:Grape","0.619088226979641","dbo:growingGrape","2-gram"
"American-3283","noun","American","American",,"NounPPFrame","range","domain","1","dbo:growingGrape","dbo:WineRegion","dbo:Grape","0.617591034396154","dbo:growingGrape","2-gram"
"American-3284","noun","American","American",,"NounPPFrame","range","domain","1","dbo:growingGrape","dbo:WineRegion","dbo:Grape","0.614758938679084","dbo:growingGrape","3-gram"
"American_Viticultural_Area-3287","noun","American Viticultural Area","American Viticultural Area",,"NounPPFrame","range","domain","1","dbo:growingGrape","dbo:WineRegion","dbo:Grape","0.606201350080716","dbo:growingGrape","5-gram"
"AVA-3288","noun","AVA","AVA",,"NounPPFrame","range","domain","1","dbo:growingGrape","dbo:WineRegion","dbo:Grape","0.599049193931003","dbo:growingGrape","3-gram"
"airline-3321","noun","airline","airline",,"NounPPFrame","range","domain","1","dbo:headquarter","dbo:Organisation","dbo:PopulatedPlace","0.56657845381968","dbo:headquarter","onegram"
"newspaper-3323","noun","newspaper","newspaper",,"NounPPFrame","range","domain","1","dbo:headquarter","dbo:Organisation","dbo:PopulatedPlace","0.515592454866074","dbo:headquarter","onegram"
"airline_based-3325","noun","airline based","airline based",,"NounPPFrame","range","domain","1","dbo:headquarter","dbo:Organisation","dbo:PopulatedPlace","0.486568717251504","dbo:headquarter","twogram"
"airline_based_in-3326","noun","airline based in","airline based in",,"NounPPFrame","range","domain","1","dbo:headquarter","dbo:Organisation","dbo:PopulatedPlace","0.466898297399082","dbo:headquarter","threegram"
"firm-3327","noun","firm","firm",,"NounPPFrame","range","domain","1","dbo:headquarter","dbo:Organisation","dbo:PopulatedPlace","0.453439606381615","dbo:headquarter","onegram"
"law_firm-3328","noun","law firm","law firm",,"NounPPFrame","range","domain","1","dbo:headquarter","dbo:Organisation","dbo:PopulatedPlace","0.448257269254222","dbo:headquarter","twogram"
"airline-3329","noun","airline","airline",,"NounPPFrame","range","domain","1","dbo:headquarter","dbo:Organisation","dbo:PopulatedPlace","0.901210328208851","dbo:headquarter","1-gram"
"firm-3330","noun","firm","firm",,"NounPPFrame","range","domain","1","dbo:headquarter","dbo:Organisation","dbo:PopulatedPlace","0.881968910380919","dbo:headquarter","1-gram"
"law_firm-3331","noun","law firm","law firm",,"NounPPFrame","range","domain","1","dbo:headquarter","dbo:Organisation","dbo:PopulatedPlace","0.857083073857195","dbo:headquarter","2-gram"
"newspaper-3332","noun","newspaper","newspaper",,"NounPPFrame","range","domain","1","dbo:headquarter","dbo:Organisation","dbo:PopulatedPlace","0.806362082023548","dbo:headquarter","1-gram"
"Airport-3333","noun","Airport","Airport",,"NounPPFrame","range","domain","1","dbo:headquarter","dbo:Organisation","dbo:PopulatedPlace","0.713803395234496","dbo:headquarter","1-gram"
"offices-3335","noun","offices","offices",,"NounPPFrame","range","domain","1","dbo:headquarter","dbo:Organisation","dbo:PopulatedPlace","0.661949947437248","dbo:headquarter","1-gram"
"party-3337","noun","party","party",,"NounPPFrame","range","domain","1","dbo:headquarter","dbo:Organisation","dbo:PopulatedPlace","0.654855774294542","dbo:headquarter","1-gram"
"hockey-3340","noun","hockey","hockey",,"NounPPFrame","range","domain","1","dbo:height","dbo:BasketballPlayer","xsd:double","0.949100423054149","dbo:height","1-gram"
"ice_hockey-3341","noun","ice hockey","ice hockey",,"NounPPFrame","range","domain","1","dbo:height","dbo:BasketballPlayer","xsd:double","0.940168756352296","dbo:height","2-gram"
"Playmate-3342","noun","Playmate","Playmate",,"NounPPFrame","range","domain","1","dbo:height","dbo:BasketballPlayer","xsd:double","0.935022710733466","dbo:height","1-gram"
"netball-3343","noun","netball","netball",,"NounPPFrame","range","domain","1","dbo:height","dbo:BasketballPlayer","xsd:double","0.931365458890876","dbo:height","1-gram"
"wrestler-3347","noun","wrestler","wrestler",,"NounPPFrame","range","domain","1","dbo:height","dbo:BasketballPlayer","xsd:double","0.924321058672957","dbo:height","1-gram"
"professional_wrestler-3348","noun","professional wrestler","professional wrestler",,"NounPPFrame","range","domain","1","dbo:height","dbo:BasketballPlayer","xsd:double","0.92328449520899","dbo:height","2-gram"
"volleyball-3349","noun","volleyball","volleyball",,"NounPPFrame","range","domain","1","dbo:height","dbo:BasketballPlayer","xsd:double","0.919719277880983","dbo:height","1-gram"
"Playmate_of-3350","noun","Playmate of","Playmate of",,"NounPPFrame","range","domain","1","dbo:height","dbo:BasketballPlayer","xsd:double","0.91802598684812","dbo:height","3-gram"
"1990_Census-3468","noun","1990 Census","1990 Census",,"NounPPFrame","range","domain","1","dbo:governmentType","dbo:Town","owl:Thing","0.629925709905541","dbo:governmentType","3-gram"
"in_turn-3472","noun","in turn","in turn",,"NounPPFrame","range","domain","1","dbo:governmentType","dbo:Town","owl:Thing","0.628649345820068","dbo:governmentType","3-gram"
"2000_Census-3473","noun","2000 Census","2000 Census",,"NounPPFrame","range","domain","1","dbo:governmentType","dbo:Town","owl:Thing","0.627375485654325","dbo:governmentType","3-gram"
"Census_in-3475","noun","Census in","Census in",,"NounPPFrame","range","domain","1","dbo:governmentType","dbo:Town","owl:Thing","0.626099033699941","dbo:governmentType","4-gram"
"2000_Census-3477","noun","2000 Census","2000 Census",,"NounPPFrame","range","domain","1","dbo:governmentType","dbo:Town","owl:Thing","0.623719393920809","dbo:governmentType","3-gram"
"2000_Census-3478","noun","2000 Census","2000 Census",,"NounPPFrame","range","domain","1","dbo:governmentType","dbo:Town","owl:Thing","0.6225","dbo:governmentType","2-gram"
"River-3823","noun","River","River",,"NounPPFrame","range","domain","1","dbo:inflow","dbo:River","dbo:River","0.526578414838918","dbo:inflow","1-gram"
"reservoir-3824","noun","reservoir","reservoir",,"NounPPFrame","range","domain","1","dbo:inflow","dbo:River","dbo:River","0.487552981489007","dbo:inflow","1-gram"
"Lake-3825","noun","Lake","Lake",,"NounPPFrame","range","domain","1","dbo:inflow","dbo:River","dbo:River","0.485226787344763","dbo:inflow","1-gram"
"lake-3826","noun","lake","lake",,"NounPPFrame","range","domain","1","dbo:inflow","dbo:River","dbo:River","0.479896887745449","dbo:inflow","1-gram"
"lake-3827","noun","lake","lake",,"NounPPFrame","range","domain","1","dbo:inflow","dbo:River","dbo:River","0.475822947099399","dbo:inflow","1-gram"
"Lake-3828","noun","Lake","Lake",,"NounPPFrame","range","domain","1","dbo:inflow","dbo:River","dbo:River","0.452362292938534","dbo:inflow","1-gram"
"Atlantic-3829","noun","Atlantic","Atlantic",,"NounPPFrame","range","domain","1","dbo:inflow","dbo:River","dbo:River","0.445822570060282","dbo:inflow","1-gram"
"of_Atlantic_Ocean-3830","noun","of Atlantic Ocean","of Atlantic Ocean",,"NounPPFrame","range","domain","1","dbo:inflow","dbo:River","dbo:River","0.442325868464691","dbo:inflow","4-gram"
"Atlantic-3831","noun","Atlantic","Atlantic",,"NounPPFrame","range","domain","1","dbo:inflow","dbo:River","dbo:River","0.440086229423352","dbo:inflow","2-gram"
"reservoir-3832","noun","reservoir","reservoir",,"NounPPFrame","range","domain","1","dbo:inflow","dbo:River","dbo:River","0.437831164380373","dbo:inflow","3-gram"
"Atlantic_Ocean-3833","noun","Atlantic Ocean","Atlantic Ocean",,"NounPPFrame","range","domain","1","dbo:inflow","dbo:River","dbo:River","0.421350485800192","dbo:inflow","2-gram"
"philosopher-3834","noun","philosopher","philosopher",,"NounPPFrame","range","domain","1","dbo:influenced","dbo:Person","dbo:Person","0.547892133271927","dbo:influenced","1-gram"
"programming-3835","noun","programming","programming",,"NounPPFrame","range","domain","1","dbo:influenced","dbo:Person","dbo:Person","0.507299656195892","dbo:influenced","1-gram"
"programming_language-3836","noun","programming language","programming language",,"NounPPFrame","range","domain","1","dbo:influenced","dbo:Person","dbo:Person","0.498637221106506","dbo:influenced","2-gram"
"language-3837","noun","language","language",,"NounPPFrame","range","domain","1","dbo:influenced","dbo:Person","dbo:Person","0.490488657580939","dbo:influenced","1-gram"
"dish-3850","noun","dish","dish",,"NounPPFrame","range","domain","1","dbo:ingredient","dbo:Food","owl:Thing","0.513560244446351","dbo:ingredient","1-gram"
"book-3924","noun","book","book",,"NounPPFrame","range","domain","1","dbo:isbn","dbo:Book","xsd:string","0.619449675382512","dbo:isbn","1-gram"
"college-3961","noun","college","college",,"NounPPFrame","range","domain","1","dbo:isPartOf","dbo:AdministrativeRegion","dbo:City","0.504277237882148","dbo:isPartOf","onegram"
"constituent-3962","noun","constituent","constituent",,"NounPPFrame","range","domain","1","dbo:isPartOf","dbo:AdministrativeRegion","dbo:City","0.446444525979021","dbo:isPartOf","onegram"
"college_of-3963","noun","college of","college of",,"NounPPFrame","range","domain","1","dbo:isPartOf","dbo:AdministrativeRegion","dbo:City","0.442579132652901","dbo:isPartOf","twogram"
"College-3964","noun","College","College",,"NounPPFrame","range","domain","1","dbo:isPartOf","dbo:AdministrativeRegion","dbo:City","0.426767599745388","dbo:isPartOf","onegram"
"college_of-3965","noun","college of","college of",,"NounPPFrame","range","domain","1","dbo:isPartOf","dbo:AdministrativeRegion","dbo:City","0.406138466053448","dbo:isPartOf","threegram"
"University-3966","noun","University","University",,"NounPPFrame","range","domain","1","dbo:isPartOf","dbo:AdministrativeRegion","dbo:City","0.401885590051956","dbo:isPartOf","onegram"
"Contest-4098","noun","Contest","Contest",,"NounPPFrame","range","domain","1","dbo:language","dbo:Language","dbo:Country","0.914318348506325","dbo:language","1-gram"
"Song-4099","noun","Song","Song",,"NounPPFrame","range","domain","1","dbo:language","dbo:Language","dbo:Country","0.914153667103424","dbo:language","1-gram"
"Eurovision-4100","noun","Eurovision","Eurovision",,"NounPPFrame","range","domain","1","dbo:language","dbo:Language","dbo:Country","0.912876023338459","dbo:language","1-gram"
"Eurovision_Song_Contest-4101","noun","Eurovision Song Contest","Eurovision Song Contest",,"NounPPFrame","range","domain","1","dbo:language","dbo:Language","dbo:Country","0.89802094804563","dbo:language","4-gram"
"Eurovision-4102","noun","Eurovision","Eurovision",,"NounPPFrame","range","domain","1","dbo:language","dbo:Language","dbo:Country","0.897583209317187","dbo:language","2-gram"
"entry-4104","noun","entry","entry",,"NounPPFrame","range","domain","1","dbo:language","dbo:Language","dbo:Country","0.886542794537229","dbo:language","1-gram"
"song-4105","noun","song","song",,"NounPPFrame","range","domain","1","dbo:language","dbo:Language","dbo:Country","0.877314501023765","dbo:language","1-gram"
"entry_in-4107","noun","entry in","entry in",,"NounPPFrame","range","domain","1","dbo:language","dbo:Language","dbo:Country","0.841932422034702","dbo:language","2-gram"
"entry_in-4108","noun","entry in","entry in",,"NounPPFrame","range","domain","1","dbo:language","dbo:Language","dbo:Country","0.841857877384262","dbo:language","3-gram"
"County-4120","noun","County","County",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.737769474475838","dbo:largestCity","onegram"
"county-4121","noun","county","county",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.663229536225219","dbo:largestCity","onegram"
"seat-4122","noun","seat","seat",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.657238180050776","dbo:largestCity","onegram"
"county_seat-4123","noun","county seat","county seat",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.654826288686114","dbo:largestCity","twogram"
"'s_county-4124","noun","'s county","'s county",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.651191702121113","dbo:largestCity","twogram"
"'s_county_seat-4125","noun","'s county seat","'s county seat",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.649975656798299","dbo:largestCity","threegram"
"seat-4126","noun","seat","seat",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.630199887919839","dbo:largestCity","twogram"
"county_seat-4127","noun","county seat","county seat",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.627684109861124","dbo:largestCity","threegram"
"'s_county_seat-4128","noun","'s county seat","'s county seat",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.623891421906981","dbo:largestCity","fourgram"
"'s_county_seat-4129","noun","'s county seat","'s county seat",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.617518513021311","dbo:largestCity","exact_string"
"county_seat-4130","noun","county seat","county seat",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.926208306513743","dbo:largestCity","2-gram"
"U.S_state-4131","noun","U.S state","U.S state",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.925127811992084","dbo:largestCity","2-gram"
"U.S_state_of-4132","noun","U.S state of","U.S state of",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.924185392359174","dbo:largestCity","3-gram"
"U.S_state-4133","noun","U.S state","U.S state",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.923331517932922","dbo:largestCity","3-gram"
"U.S-4134","noun","U.S","U.S",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.923049773313633","dbo:largestCity","2-gram"
"U.S_state_of-4135","noun","U.S state of","U.S state of",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.922476861652521","dbo:largestCity","4-gram"
"county_seat-4136","noun","county seat","county seat",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.886843540202548","dbo:largestCity","3-gram"
"2010_census-4138","noun","2010 census","2010 census",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.856011390124778","dbo:largestCity","3-gram"
"2010_census-4140","noun","2010 census","2010 census",,"NounPPFrame","range","domain","1","dbo:largestCity","dbo:Country","dbo:City","0.849915283852841","dbo:largestCity","2-gram"
"members-4154","noun","members","members",,"NounPPFrame","range","domain","1","dbo:lastElectionDate","dbo:Organisation","xsd:date","0.502045354289653","dbo:lastElectionDate","1-gram"
"Council-4155","noun","Council","Council",,"NounPPFrame","range","domain","1","dbo:lastElectionDate","dbo:Organisation","xsd:date","0.485605903634232","dbo:lastElectionDate","1-gram"
"legislature-4156","noun","legislature","legislature",,"NounPPFrame","range","domain","1","dbo:lastElectionDate","dbo:Organisation","xsd:date","0.439129049628117","dbo:lastElectionDate","1-gram"
"Assembly-4157","noun","Assembly","Assembly",,"NounPPFrame","range","domain","1","dbo:lastElectionDate","dbo:Organisation","xsd:date","0.438327218645303","dbo:lastElectionDate","1-gram"
"council-4158","noun","council","council",,"NounPPFrame","range","domain","1","dbo:lastElectionDate","dbo:Organisation","xsd:date","0.418302934657517","dbo:lastElectionDate","1-gram"
"legislature_of-4159","noun","legislature of","legislature of",,"NounPPFrame","range","domain","1","dbo:lastElectionDate","dbo:Organisation","xsd:date","0.406318750317571","dbo:lastElectionDate","2-gram"
"Ministry-4258","noun","Ministry","Ministry",,"NounPPFrame","range","domain","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","0.515805057874375","dbo:leader","1-gram"
"Assembly-4259","noun","Assembly","Assembly",,"NounPPFrame","range","domain","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","0.514726279100173","dbo:leader","1-gram"
"party-4260","noun","party","party",,"NounPPFrame","range","domain","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","0.510480618400662","dbo:leader","1-gram"
"members-4261","noun","members","members",,"NounPPFrame","range","domain","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","0.510152270604285","dbo:leader","1-gram"
"Ministry_of-4263","noun","Ministry of","Ministry of",,"NounPPFrame","range","domain","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","0.506373403917444","dbo:leader","2-gram"
"government-4264","noun","government","government",,"NounPPFrame","range","domain","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","0.48690799943252","dbo:leader","1-gram"
"political_party-4265","noun","political party","political party",,"NounPPFrame","range","domain","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","0.484770521429427","dbo:leader","2-gram"
"legislature-4266","noun","legislature","legislature",,"NounPPFrame","range","domain","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","0.47516687898706","dbo:leader","1-gram"
"The_Ministry-4267","noun","The Ministry","The Ministry",,"NounPPFrame","range","domain","1","dbo:leader","dbo:Legislature/dbo:Place","dbo:Person","0.474669304962816","dbo:leader","2-gram"
"season-4281","noun","season","season",,"NounPPFrame","range","domain","1","dbo:league","dbo:HockeyTeam","dbo:IceHockeyLeague","0.968584275180932","dbo:league","1-gram"
"basketball-4282","noun","basketball","basketball",,"NounPPFrame","range","domain","1","dbo:league","dbo:HockeyTeam","dbo:IceHockeyLeague","0.888737468161497","dbo:league","1-gram"
"speedway-4283","noun","speedway","speedway",,"NounPPFrame","range","domain","1","dbo:league","dbo:HockeyTeam","dbo:IceHockeyLeague","0.783906401356816","dbo:league","1-gram"
"team-4284","noun","team","team",,"NounPPFrame","range","domain","1","dbo:league","dbo:HockeyTeam","dbo:IceHockeyLeague","0.774707598787337","dbo:league","1-gram"
"club-4288","noun","club","club",,"NounPPFrame","range","domain","1","dbo:league","dbo:HockeyTeam","dbo:IceHockeyLeague","0.752318558141426","dbo:league","1-gram"
"speedway_team-4289","noun","speedway team","speedway team",,"NounPPFrame","range","domain","1","dbo:league","dbo:HockeyTeam","dbo:IceHockeyLeague","0.744524312816381","dbo:league","2-gram"
"team-4290","noun","team","team",,"NounPPFrame","range","domain","1","dbo:league","dbo:HockeyTeam","dbo:IceHockeyLeague","0.740356045725882","dbo:league","1-gram"
"football-4291","noun","football","football",,"NounPPFrame","range","domain","1","dbo:league","dbo:HockeyTeam","dbo:IceHockeyLeague","0.736185863573396","dbo:league","1-gram"
"park-4395","noun","park","park",,"NounPPFrame","range","domain","1","dbo:locatedInArea","dbo:Mountain","dbo:Country","0.935800482663159","dbo:locatedInArea","onegram"
"provincial_park-4397","noun","provincial park","provincial park",,"NounPPFrame","range","domain","1","dbo:locatedInArea","dbo:Mountain","dbo:Country","0.918656973977856","dbo:locatedInArea","threegram"
"provincial_park_in-4399","noun","provincial park in","provincial park in",,"NounPPFrame","range","domain","1","dbo:locatedInArea","dbo:Mountain","dbo:Country","0.902789511311526","dbo:locatedInArea","fourgram"
"provincial_park_in-4400","noun","provincial park in","provincial park in",,"NounPPFrame","range","domain","1","dbo:locatedInArea","dbo:Mountain","dbo:Country","0.901187399115023","dbo:locatedInArea","fivegram"
"provincial_park_in-4401","noun","provincial park in","provincial park in",,"NounPPFrame","range","domain","1","dbo:locatedInArea","dbo:Mountain","dbo:Country","0.886638126650359","dbo:locatedInArea","exact_string"
"Antarctica-4402","noun","Antarctica","Antarctica",,"NounPPFrame","range","domain","1","dbo:locatedInArea","dbo:Mountain","dbo:Country","0.5","dbo:locatedInArea","twogram"
"mountain-4403","noun","mountain","mountain",,"NounPPFrame","range","domain","1","dbo:locatedInArea","dbo:Mountain","dbo:Country","0.42573635396186","dbo:locatedInArea","onegram"
"Canada-4404","noun","Canada","Canada",,"NounPPFrame","range","domain","1","dbo:locatedInArea","dbo:Mountain","dbo:Country","0.405881613765718","dbo:locatedInArea","twogram"
"mountain-4405","noun","mountain","mountain",,"NounPPFrame","range","domain","1","dbo:locatedInArea","dbo:Mountain","dbo:Country","0.40303054239357","dbo:locatedInArea","twogram"
"provincial_park-4406","noun","provincial park","provincial park",,"NounPPFrame","range","domain","1","dbo:locatedInArea","dbo:Mountain","dbo:Country","0.959424320211449","dbo:locatedInArea","2-gram"
"Provincial_Park-4408","noun","Provincial Park","Provincial Park",,"NounPPFrame","range","domain","1","dbo:locatedInArea","dbo:Mountain","dbo:Country","0.955404584318941","dbo:locatedInArea","2-gram"
"British_Columbia-4409","noun","British Columbia","British Columbia",,"NounPPFrame","range","domain","1","dbo:locatedInArea","dbo:Mountain","dbo:Country","0.953499060680414","dbo:locatedInArea","2-gram"
"Columbia_Canada-4410","noun","Columbia Canada","Columbia Canada",,"NounPPFrame","range","domain","1","dbo:locatedInArea","dbo:Mountain","dbo:Country","0.952837479054587","dbo:locatedInArea","2-gram"
"provincial_park_in-4412","noun","provincial park in","provincial park in",,"NounPPFrame","range","domain","1","dbo:locatedInArea","dbo:Mountain","dbo:Country","0.949672897747831","dbo:locatedInArea","3-gram"
"in_British-4413","noun","in British","in British",,"NounPPFrame","range","domain","1","dbo:locatedInArea","dbo:Mountain","dbo:Country","0.946591819260509","dbo:locatedInArea","2-gram"
"provincial_park-4414","noun","provincial park","provincial park",,"NounPPFrame","range","domain","1","dbo:locatedInArea","dbo:Mountain","dbo:Country","0.945485090298227","dbo:locatedInArea","4-gram"
"Provincial_Park-4416","noun","Provincial Park","Provincial Park",,"NounPPFrame","range","domain","1","dbo:locatedInArea","dbo:Mountain","dbo:Country","0.942980847098833","dbo:locatedInArea","3-gram"
"county_in-4417","noun","county in","county in",,"NounPPFrame","range","domain","1","dbo:location","dbo:Building","dbo:City","0.797724035217466","dbo:location","twogram"
"county_in-4418","noun","county in","county in",,"NounPPFrame","range","domain","1","dbo:location","dbo:Building","dbo:City","0.738548945875996","dbo:location","fourgram"
"land-4419","noun","land","land",,"NounPPFrame","range","domain","1","dbo:location","dbo:Building","dbo:City","0.674199862463242","dbo:location","onegram"
"place-4420","noun","place","place",,"NounPPFrame","range","domain","1","dbo:location","dbo:Building","dbo:City","0.651316671284215","dbo:location","onegram"
"place-4422","noun","place","place",,"NounPPFrame","range","domain","1","dbo:location","dbo:Building","dbo:City","0.639553537845095","dbo:location","twogram"
"station-4423","noun","station","station",,"NounPPFrame","range","domain","1","dbo:location","dbo:Building","dbo:City","0.633284883388645","dbo:location","onegram"
"team-4424","noun","team","team",,"NounPPFrame","range","domain","1","dbo:location","dbo:Building","dbo:City","0.617802063215215","dbo:location","onegram"
"London-4425","noun","London","London",,"NounPPFrame","range","domain","1","dbo:location","dbo:Building","dbo:City","0.605257493686254","dbo:location","onegram"
"football-4426","noun","football","football",,"NounPPFrame","range","domain","1","dbo:location","dbo:Building","dbo:City","0.59898132354373","dbo:location","onegram"
"race-4428","noun","race","race",,"NounPPFrame","range","domain","1","dbo:location","dbo:Building","dbo:City","0.991593621308982","dbo:location","1-gram"
"cricket-4429","noun","cricket","cricket",,"NounPPFrame","range","domain","1","dbo:location","dbo:Building","dbo:City","0.989212197929337","dbo:location","1-gram"
"professional_wrestling-4432","noun","professional wrestling","professional wrestling",,"NounPPFrame","range","domain","1","dbo:location","dbo:Building","dbo:City","0.980400946141471","dbo:location","2-gram"
"Poland-4433","noun","Poland","Poland",,"NounPPFrame","range","domain","1","dbo:location","dbo:Building","dbo:City","0.978645226255786","dbo:location","1-gram"
"event-4434","noun","event","event",,"NounPPFrame","range","domain","1","dbo:location","dbo:Building","dbo:City","0.969880617970188","dbo:location","1-gram"
